train_loss,valid_loss,train_accuracy,valid_accuracy,epoch
0.8251451828765869,0.9295422513961792,"tensor(0.6494, device='cuda:0', dtype=torch.float64)",0.6714,155
0.8319326411437988,0.9239313772201538,"tensor(0.6458, device='cuda:0', dtype=torch.float64)",0.6695,156
0.8187949633026123,0.938969739151001,"tensor(0.6543, device='cuda:0', dtype=torch.float64)",0.6626,157
0.8259457646179199,0.9219613246917725,"tensor(0.6523, device='cuda:0', dtype=torch.float64)",0.6772,158
0.8287304177093506,0.9263648475646973,"tensor(0.6522, device='cuda:0', dtype=torch.float64)",0.6704,159
0.8210595248413086,0.9194941601753235,"tensor(0.6536, device='cuda:0', dtype=torch.float64)",0.6775,160
0.8253277072143554,0.926376770401001,"tensor(0.6494, device='cuda:0', dtype=torch.float64)",0.6717,161
0.8276280590820313,0.9231377084732055,"tensor(0.6483, device='cuda:0', dtype=torch.float64)",0.6784,162
0.822632479171753,0.9306335748672485,"tensor(0.6535, device='cuda:0', dtype=torch.float64)",0.6735,163
0.8184357374572754,0.9279457774162293,"tensor(0.6552, device='cuda:0', dtype=torch.float64)",0.6785,164
0.8251631556701661,0.9593533042907715,"tensor(0.6524, device='cuda:0', dtype=torch.float64)",0.6664,165
0.818705997467041,0.9188088384628296,"tensor(0.6548, device='cuda:0', dtype=torch.float64)",0.6739,166
0.8244862319183349,0.93424420003891,"tensor(0.6520, device='cuda:0', dtype=torch.float64)",0.6742,167
0.8168952725219727,0.9304323382377625,"tensor(0.6535, device='cuda:0', dtype=torch.float64)",0.6719,168
0.8180762799835205,0.9213087717056274,"tensor(0.6560, device='cuda:0', dtype=torch.float64)",0.6799,169
0.8164102685546875,0.9200198489189148,"tensor(0.6548, device='cuda:0', dtype=torch.float64)",0.6787,170
0.8148519081878662,0.9208368364334106,"tensor(0.6535, device='cuda:0', dtype=torch.float64)",0.6751,171
0.8111362400817871,0.9268143837928772,"tensor(0.6557, device='cuda:0', dtype=torch.float64)",0.677,172
0.8254819998931885,0.9206671459197998,"tensor(0.6525, device='cuda:0', dtype=torch.float64)",0.6695,173
0.8184536206817628,0.9156110515594482,"tensor(0.6536, device='cuda:0', dtype=torch.float64)",0.6702,174
0.8151458383178711,0.9086170903205871,"tensor(0.6546, device='cuda:0', dtype=torch.float64)",0.6785,175
0.8126453210449218,0.9211540825843811,"tensor(0.6587, device='cuda:0', dtype=torch.float64)",0.6782,176
0.8169046618652344,0.9110503900527954,"tensor(0.6552, device='cuda:0', dtype=torch.float64)",0.676,177
0.8128686437988282,0.9234907875061035,"tensor(0.6558, device='cuda:0', dtype=torch.float64)",0.6687,178
0.813487932510376,0.9203063983917237,"tensor(0.6571, device='cuda:0', dtype=torch.float64)",0.6781,179
0.809701847076416,0.9172917100906373,"tensor(0.6548, device='cuda:0', dtype=torch.float64)",0.6801,180
0.8116384944152832,0.9066893718719482,"tensor(0.6553, device='cuda:0', dtype=torch.float64)",0.6801,181
0.8210609726715088,0.9130913656234741,"tensor(0.6533, device='cuda:0', dtype=torch.float64)",0.683,182
0.8167728282165527,0.9160249614715577,"tensor(0.6554, device='cuda:0', dtype=torch.float64)",0.678,183
0.807263516998291,0.9153972570419312,"tensor(0.6581, device='cuda:0', dtype=torch.float64)",0.6794,184
0.8117366716766358,0.9262900390625,"tensor(0.6578, device='cuda:0', dtype=torch.float64)",0.6735,185
0.8114901647949219,0.9117109825134277,"tensor(0.6563, device='cuda:0', dtype=torch.float64)",0.6867,186
0.807995843963623,0.9141198318481445,"tensor(0.6584, device='cuda:0', dtype=torch.float64)",0.6826,187
0.8150057347869873,0.9136188627243041,"tensor(0.6539, device='cuda:0', dtype=torch.float64)",0.6813,188
0.8064295402526855,0.9054087107658386,"tensor(0.6582, device='cuda:0', dtype=torch.float64)",0.6798,189
0.8078814036560059,0.9063132205963135,"tensor(0.6582, device='cuda:0', dtype=torch.float64)",0.6787,190
0.810760048904419,0.9157669376373291,"tensor(0.6572, device='cuda:0', dtype=torch.float64)",0.6793,191
0.8086487174987793,0.9084656627655029,"tensor(0.6586, device='cuda:0', dtype=torch.float64)",0.6828,192
0.8022312221527099,0.9179349860191345,"tensor(0.6602, device='cuda:0', dtype=torch.float64)",0.6839,193
0.7973696170043946,0.8990950404167175,"tensor(0.6605, device='cuda:0', dtype=torch.float64)",0.6837,194
0.8023113542175293,0.9037664920806885,"tensor(0.6600, device='cuda:0', dtype=torch.float64)",0.6761,195
0.8067023059082031,0.9047245762825012,"tensor(0.6606, device='cuda:0', dtype=torch.float64)",0.6777,196
0.8077948058319092,0.9018988441467285,"tensor(0.6574, device='cuda:0', dtype=torch.float64)",0.6793,197
0.8027654653167725,0.9113830070495605,"tensor(0.6612, device='cuda:0', dtype=torch.float64)",0.6805,198
0.8113893123626709,0.9094922210693359,"tensor(0.6571, device='cuda:0', dtype=torch.float64)",0.6822,199
0.8024034484100342,0.9028599478721618,"tensor(0.6598, device='cuda:0', dtype=torch.float64)",0.6875,200
0.8009802084350586,0.8987050864219666,"tensor(0.6618, device='cuda:0', dtype=torch.float64)",0.6793,201
0.8071533307647705,0.9012858661651612,"tensor(0.6576, device='cuda:0', dtype=torch.float64)",0.6817,202
0.8043518757629394,0.8971076613426209,"tensor(0.6603, device='cuda:0', dtype=torch.float64)",0.6811,203
0.8037313991546631,0.8941723649978638,"tensor(0.6594, device='cuda:0', dtype=torch.float64)",0.6858,204
0.8016746755218506,0.8988172090530395,"tensor(0.6599, device='cuda:0', dtype=torch.float64)",0.6828,205
0.7991903131103516,0.8971724676132202,"tensor(0.6618, device='cuda:0', dtype=torch.float64)",0.6933,206
0.80368100730896,0.9034527915000915,"tensor(0.6630, device='cuda:0', dtype=torch.float64)",0.6867,207
0.802700357131958,0.89899448928833,"tensor(0.6599, device='cuda:0', dtype=torch.float64)",0.6826,208
0.7990176606750489,0.891706704711914,"tensor(0.6643, device='cuda:0', dtype=torch.float64)",0.6921,209
0.8033759195709228,0.8989329040527344,"tensor(0.6598, device='cuda:0', dtype=torch.float64)",0.6857,210
0.7971946588897705,0.9064564584732056,"tensor(0.6634, device='cuda:0', dtype=torch.float64)",0.6804,211
0.8003523252105713,0.9082954339981079,"tensor(0.6633, device='cuda:0', dtype=torch.float64)",0.6783,212
0.7961723873901367,0.9054971408843994,"tensor(0.6661, device='cuda:0', dtype=torch.float64)",0.6862,213
0.7946036932373047,0.902564955997467,"tensor(0.6663, device='cuda:0', dtype=torch.float64)",0.6845,214
0.7962232182312011,0.8986003418922425,"tensor(0.6648, device='cuda:0', dtype=torch.float64)",0.6864,215
0.7912763307189942,0.9052134969711304,"tensor(0.6637, device='cuda:0', dtype=torch.float64)",0.6854,216
0.7991161125946045,0.8967516506195068,"tensor(0.6621, device='cuda:0', dtype=torch.float64)",0.6855,217
0.7955887979888916,0.911425604057312,"tensor(0.6629, device='cuda:0', dtype=torch.float64)",0.6785,218
0.7953797955322266,0.9000418692588806,"tensor(0.6644, device='cuda:0', dtype=torch.float64)",0.6818,219
0.7938328008270263,0.8874749904632568,"tensor(0.6638, device='cuda:0', dtype=torch.float64)",0.6834,220
0.7943756303405761,0.8909888227462769,"tensor(0.6632, device='cuda:0', dtype=torch.float64)",0.6858,221
0.7917216960906982,0.89351991481781,"tensor(0.6667, device='cuda:0', dtype=torch.float64)",0.6812,222
0.7963552391815185,0.9104769783020019,"tensor(0.6623, device='cuda:0', dtype=torch.float64)",0.6841,223
0.799612792892456,0.8897064105987549,"tensor(0.6613, device='cuda:0', dtype=torch.float64)",0.688,224
0.7927182451629639,0.9086156206130982,"tensor(0.6646, device='cuda:0', dtype=torch.float64)",0.6823,225
0.7959944062805175,0.8907401023864746,"tensor(0.6651, device='cuda:0', dtype=torch.float64)",0.6852,226
0.7986379644012451,0.8881588911056518,"tensor(0.6632, device='cuda:0', dtype=torch.float64)",0.686,227
0.7886871866607666,0.8912279264450074,"tensor(0.6686, device='cuda:0', dtype=torch.float64)",0.6882,228
0.7958891716003418,0.8942499076843262,"tensor(0.6654, device='cuda:0', dtype=torch.float64)",0.6812,229
0.7899556265258789,0.900976979637146,"tensor(0.6667, device='cuda:0', dtype=torch.float64)",0.6886,230
0.7969021339416504,0.8889142959594727,"tensor(0.6619, device='cuda:0', dtype=torch.float64)",0.6856,231
0.7894621767425537,0.891580442905426,"tensor(0.6673, device='cuda:0', dtype=torch.float64)",0.6916,232
0.7916949800109864,0.889929020690918,"tensor(0.6685, device='cuda:0', dtype=torch.float64)",0.6924,233
0.7970047978210449,0.8952962512969971,"tensor(0.6670, device='cuda:0', dtype=torch.float64)",0.6868,234
0.7922976322174072,0.9022587361335754,"tensor(0.6639, device='cuda:0', dtype=torch.float64)",0.6867,235
0.7913291640472412,0.8868011932373047,"tensor(0.6656, device='cuda:0', dtype=torch.float64)",0.6884,236
0.7853004611206055,0.8893866979598999,"tensor(0.6675, device='cuda:0', dtype=torch.float64)",0.6907,237
0.7884923376464844,0.8858859037399291,"tensor(0.6675, device='cuda:0', dtype=torch.float64)",0.6891,238
0.7901308375549316,0.8854225172042847,"tensor(0.6692, device='cuda:0', dtype=torch.float64)",0.6851,239
